INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-10-12T13:00:00-00:00,2019-10-12T14:00:00-00:00,2019-10-12,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.24196,1
2019-10-12T09:00:00-00:00,2019-10-12T10:00:00-00:00,2019-10-12,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.39597,1
2019-10-12T21:00:00-00:00,2019-10-12T22:00:00-00:00,2019-10-12,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.22428,1
2019-10-12T20:00:00-00:00,2019-10-12T21:00:00-00:00,2019-10-12,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.34826,1
2019-10-13T02:00:00-00:00,2019-10-13T03:00:00-00:00,2019-10-12,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,55.25835,1
2019-10-12T18:00:00-00:00,2019-10-12T19:00:00-00:00,2019-10-12,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,17.68263,1
2019-10-12T16:00:00-00:00,2019-10-12T17:00:00-00:00,2019-10-12,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,19.74325,1
2019-10-12T17:00:00-00:00,2019-10-12T18:00:00-00:00,2019-10-12,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,18.431,1
2019-10-12T14:00:00-00:00,2019-10-12T15:00:00-00:00,2019-10-12,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.72334,1
2019-10-12T12:00:00-00:00,2019-10-12T13:00:00-00:00,2019-10-12,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.42056,1
2019-10-12T15:00:00-00:00,2019-10-12T16:00:00-00:00,2019-10-12,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.26416,1
2019-10-13T06:00:00-00:00,2019-10-13T07:00:00-00:00,2019-10-12,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.97892,1
2019-10-13T04:00:00-00:00,2019-10-13T05:00:00-00:00,2019-10-12,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.26485,1
2019-10-13T01:00:00-00:00,2019-10-13T02:00:00-00:00,2019-10-12,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,68.18924,1
2019-10-13T00:00:00-00:00,2019-10-13T01:00:00-00:00,2019-10-12,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.81628,1
2019-10-13T03:00:00-00:00,2019-10-13T04:00:00-00:00,2019-10-12,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.83412,1
2019-10-12T23:00:00-00:00,2019-10-13T00:00:00-00:00,2019-10-12,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.01656,1
2019-10-12T19:00:00-00:00,2019-10-12T20:00:00-00:00,2019-10-12,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,19.28,1
2019-10-12T10:00:00-00:00,2019-10-12T11:00:00-00:00,2019-10-12,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.49593,1
2019-10-13T05:00:00-00:00,2019-10-13T06:00:00-00:00,2019-10-12,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.376,1
2019-10-12T07:00:00-00:00,2019-10-12T08:00:00-00:00,2019-10-12,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.51488,1
2019-10-12T11:00:00-00:00,2019-10-12T12:00:00-00:00,2019-10-12,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.83243,1
2019-10-12T22:00:00-00:00,2019-10-12T23:00:00-00:00,2019-10-12,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.48493,1
2019-10-12T08:00:00-00:00,2019-10-12T09:00:00-00:00,2019-10-12,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.46478,1
2019-10-12T23:00:00-00:00,2019-10-13T00:00:00-00:00,2019-10-12,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,1.33089,2
2019-10-12T22:00:00-00:00,2019-10-12T23:00:00-00:00,2019-10-12,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T19:00:00-00:00,2019-10-12T20:00:00-00:00,2019-10-12,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T18:00:00-00:00,2019-10-12T19:00:00-00:00,2019-10-12,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T14:00:00-00:00,2019-10-12T15:00:00-00:00,2019-10-12,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-13T05:00:00-00:00,2019-10-13T06:00:00-00:00,2019-10-12,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T11:00:00-00:00,2019-10-12T12:00:00-00:00,2019-10-12,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T08:00:00-00:00,2019-10-12T09:00:00-00:00,2019-10-12,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T15:00:00-00:00,2019-10-12T16:00:00-00:00,2019-10-12,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-13T00:00:00-00:00,2019-10-13T01:00:00-00:00,2019-10-12,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.72896,2
2019-10-12T07:00:00-00:00,2019-10-12T08:00:00-00:00,2019-10-12,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T12:00:00-00:00,2019-10-12T13:00:00-00:00,2019-10-12,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-13T04:00:00-00:00,2019-10-13T05:00:00-00:00,2019-10-12,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T20:00:00-00:00,2019-10-12T21:00:00-00:00,2019-10-12,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T17:00:00-00:00,2019-10-12T18:00:00-00:00,2019-10-12,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-13T03:00:00-00:00,2019-10-13T04:00:00-00:00,2019-10-12,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T10:00:00-00:00,2019-10-12T11:00:00-00:00,2019-10-12,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T21:00:00-00:00,2019-10-12T22:00:00-00:00,2019-10-12,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T16:00:00-00:00,2019-10-12T17:00:00-00:00,2019-10-12,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-13T02:00:00-00:00,2019-10-13T03:00:00-00:00,2019-10-12,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-13T06:00:00-00:00,2019-10-13T07:00:00-00:00,2019-10-12,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T09:00:00-00:00,2019-10-12T10:00:00-00:00,2019-10-12,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-13T01:00:00-00:00,2019-10-13T02:00:00-00:00,2019-10-12,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T13:00:00-00:00,2019-10-12T14:00:00-00:00,2019-10-12,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-10-12T19:00:00-00:00,2019-10-12T20:00:00-00:00,2019-10-12,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,19.96066,3
2019-10-12T20:00:00-00:00,2019-10-12T21:00:00-00:00,2019-10-12,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,22.14091,3
2019-10-12T21:00:00-00:00,2019-10-12T22:00:00-00:00,2019-10-12,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,21.98951,3
2019-10-12T16:00:00-00:00,2019-10-12T17:00:00-00:00,2019-10-12,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,20.50394,3
2019-10-13T01:00:00-00:00,2019-10-13T02:00:00-00:00,2019-10-12,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,68.49747,3
2019-10-12T08:00:00-00:00,2019-10-12T09:00:00-00:00,2019-10-12,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,34.59624,3
2019-10-13T02:00:00-00:00,2019-10-13T03:00:00-00:00,2019-10-12,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,55.26941,3
2019-10-12T14:00:00-00:00,2019-10-12T15:00:00-00:00,2019-10-12,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,38.03139,3
2019-10-12T22:00:00-00:00,2019-10-12T23:00:00-00:00,2019-10-12,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.39726,3
2019-10-12T23:00:00-00:00,2019-10-13T00:00:00-00:00,2019-10-12,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.33347,3
2019-10-13T00:00:00-00:00,2019-10-13T01:00:00-00:00,2019-10-12,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,43.65041,3
2019-10-12T18:00:00-00:00,2019-10-12T19:00:00-00:00,2019-10-12,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,18.34488,3
2019-10-12T10:00:00-00:00,2019-10-12T11:00:00-00:00,2019-10-12,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,32.64938,3
2019-10-12T12:00:00-00:00,2019-10-12T13:00:00-00:00,2019-10-12,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.45052,3
2019-10-12T07:00:00-00:00,2019-10-12T08:00:00-00:00,2019-10-12,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,36.68731,3
2019-10-13T03:00:00-00:00,2019-10-13T04:00:00-00:00,2019-10-12,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,45.38326,3
2019-10-13T04:00:00-00:00,2019-10-13T05:00:00-00:00,2019-10-12,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.61858,3
2019-10-13T06:00:00-00:00,2019-10-13T07:00:00-00:00,2019-10-12,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.25828,3
2019-10-13T05:00:00-00:00,2019-10-13T06:00:00-00:00,2019-10-12,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.62811,3
2019-10-12T13:00:00-00:00,2019-10-12T14:00:00-00:00,2019-10-12,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,45.39175,3
2019-10-12T15:00:00-00:00,2019-10-12T16:00:00-00:00,2019-10-12,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,28.98294,3
2019-10-12T17:00:00-00:00,2019-10-12T18:00:00-00:00,2019-10-12,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,19.12723,3
2019-10-12T09:00:00-00:00,2019-10-12T10:00:00-00:00,2019-10-12,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.53683,3
2019-10-12T11:00:00-00:00,2019-10-12T12:00:00-00:00,2019-10-12,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,32.93784,3
2019-10-12T10:00:00-00:00,2019-10-12T11:00:00-00:00,2019-10-12,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.15345,4
2019-10-12T15:00:00-00:00,2019-10-12T16:00:00-00:00,2019-10-12,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.71878,4
2019-10-13T04:00:00-00:00,2019-10-13T05:00:00-00:00,2019-10-12,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.35373,4
2019-10-12T14:00:00-00:00,2019-10-12T15:00:00-00:00,2019-10-12,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.30805,4
2019-10-12T11:00:00-00:00,2019-10-12T12:00:00-00:00,2019-10-12,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.1054,4
2019-10-12T23:00:00-00:00,2019-10-13T00:00:00-00:00,2019-10-12,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.6478,4
2019-10-13T03:00:00-00:00,2019-10-13T04:00:00-00:00,2019-10-12,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.54914,4
2019-10-12T17:00:00-00:00,2019-10-12T18:00:00-00:00,2019-10-12,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.69623,4
2019-10-12T21:00:00-00:00,2019-10-12T22:00:00-00:00,2019-10-12,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.76524,4
2019-10-12T16:00:00-00:00,2019-10-12T17:00:00-00:00,2019-10-12,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.7607,4
2019-10-12T08:00:00-00:00,2019-10-12T09:00:00-00:00,2019-10-12,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.13147,4
2019-10-12T12:00:00-00:00,2019-10-12T13:00:00-00:00,2019-10-12,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.02996,4
2019-10-12T18:00:00-00:00,2019-10-12T19:00:00-00:00,2019-10-12,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.66225,4
2019-10-12T13:00:00-00:00,2019-10-12T14:00:00-00:00,2019-10-12,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.14979,4
2019-10-12T07:00:00-00:00,2019-10-12T08:00:00-00:00,2019-10-12,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.17243,4
2019-10-13T02:00:00-00:00,2019-10-13T03:00:00-00:00,2019-10-12,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.01105,4
2019-10-12T19:00:00-00:00,2019-10-12T20:00:00-00:00,2019-10-12,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.68066,4
2019-10-12T22:00:00-00:00,2019-10-12T23:00:00-00:00,2019-10-12,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.91233,4
2019-10-12T09:00:00-00:00,2019-10-12T10:00:00-00:00,2019-10-12,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.14085,4
2019-10-13T06:00:00-00:00,2019-10-13T07:00:00-00:00,2019-10-12,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.27937,4
2019-10-12T20:00:00-00:00,2019-10-12T21:00:00-00:00,2019-10-12,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.79264,4
2019-10-13T01:00:00-00:00,2019-10-13T02:00:00-00:00,2019-10-12,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.30824,4
2019-10-13T05:00:00-00:00,2019-10-13T06:00:00-00:00,2019-10-12,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.25211,4
2019-10-13T00:00:00-00:00,2019-10-13T01:00:00-00:00,2019-10-12,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.56309,4
2019-10-13T11:00:00-00:00,2019-10-13T12:00:00-00:00,2019-10-13,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.50973,5
2019-10-13T09:00:00-00:00,2019-10-13T10:00:00-00:00,2019-10-13,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.92225,5
2019-10-13T14:00:00-00:00,2019-10-13T15:00:00-00:00,2019-10-13,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.89905,5
2019-10-13T19:00:00-00:00,2019-10-13T20:00:00-00:00,2019-10-13,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,15.65864,5
2019-10-13T08:00:00-00:00,2019-10-13T09:00:00-00:00,2019-10-13,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.10615,5
2019-10-14T01:00:00-00:00,2019-10-14T02:00:00-00:00,2019-10-13,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,63.19969,5
2019-10-14T03:00:00-00:00,2019-10-14T04:00:00-00:00,2019-10-13,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.0761,5
2019-10-14T06:00:00-00:00,2019-10-14T07:00:00-00:00,2019-10-13,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.96875,5
2019-10-13T21:00:00-00:00,2019-10-13T22:00:00-00:00,2019-10-13,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,19.71181,5
2019-10-14T00:00:00-00:00,2019-10-14T01:00:00-00:00,2019-10-13,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.75244,5
2019-10-14T04:00:00-00:00,2019-10-14T05:00:00-00:00,2019-10-13,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.32238,5
2019-10-13T17:00:00-00:00,2019-10-13T18:00:00-00:00,2019-10-13,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,16.49859,5
2019-10-13T23:00:00-00:00,2019-10-14T00:00:00-00:00,2019-10-13,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.13648,5
2019-10-13T10:00:00-00:00,2019-10-13T11:00:00-00:00,2019-10-13,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.44176,5
2019-10-13T13:00:00-00:00,2019-10-13T14:00:00-00:00,2019-10-13,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.89692,5
2019-10-14T02:00:00-00:00,2019-10-14T03:00:00-00:00,2019-10-13,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.76303,5
2019-10-13T15:00:00-00:00,2019-10-13T16:00:00-00:00,2019-10-13,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.90347,5
2019-10-13T18:00:00-00:00,2019-10-13T19:00:00-00:00,2019-10-13,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,17.31636,5
2019-10-13T12:00:00-00:00,2019-10-13T13:00:00-00:00,2019-10-13,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.34153,5
2019-10-13T20:00:00-00:00,2019-10-13T21:00:00-00:00,2019-10-13,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,19.80109,5
2019-10-13T22:00:00-00:00,2019-10-13T23:00:00-00:00,2019-10-13,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.19707,5
2019-10-13T07:00:00-00:00,2019-10-13T08:00:00-00:00,2019-10-13,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.38462,5
2019-10-13T16:00:00-00:00,2019-10-13T17:00:00-00:00,2019-10-13,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,18.69213,5
