INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2018-09-17T05:00:00-00:00,2018-09-17T06:00:00-00:00,2018-09-16,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.09849,1
2018-09-16T22:00:00-00:00,2018-09-16T23:00:00-00:00,2018-09-16,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.30022,1
2018-09-16T07:00:00-00:00,2018-09-16T08:00:00-00:00,2018-09-16,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.91535,1
2018-09-16T08:00:00-00:00,2018-09-16T09:00:00-00:00,2018-09-16,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.54115,1
2018-09-16T11:00:00-00:00,2018-09-16T12:00:00-00:00,2018-09-16,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.95725,1
2018-09-16T15:00:00-00:00,2018-09-16T16:00:00-00:00,2018-09-16,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.60193,1
2018-09-16T19:00:00-00:00,2018-09-16T20:00:00-00:00,2018-09-16,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.77131,1
2018-09-17T00:00:00-00:00,2018-09-17T01:00:00-00:00,2018-09-16,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.7261,1
2018-09-17T02:00:00-00:00,2018-09-17T03:00:00-00:00,2018-09-16,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.87271,1
2018-09-16T16:00:00-00:00,2018-09-16T17:00:00-00:00,2018-09-16,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.056,1
2018-09-16T14:00:00-00:00,2018-09-16T15:00:00-00:00,2018-09-16,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.43734,1
2018-09-17T04:00:00-00:00,2018-09-17T05:00:00-00:00,2018-09-16,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.86788,1
2018-09-17T01:00:00-00:00,2018-09-17T02:00:00-00:00,2018-09-16,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.6985,1
2018-09-16T13:00:00-00:00,2018-09-16T14:00:00-00:00,2018-09-16,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.54542,1
2018-09-16T21:00:00-00:00,2018-09-16T22:00:00-00:00,2018-09-16,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-16T12:00:00-00:00,2018-09-16T13:00:00-00:00,2018-09-16,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-17T06:00:00-00:00,2018-09-17T07:00:00-00:00,2018-09-16,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-17T05:00:00-00:00,2018-09-17T06:00:00-00:00,2018-09-16,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-17T03:00:00-00:00,2018-09-17T04:00:00-00:00,2018-09-16,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-8.06581,2
2018-09-16T10:00:00-00:00,2018-09-16T11:00:00-00:00,2018-09-16,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-16T23:00:00-00:00,2018-09-17T00:00:00-00:00,2018-09-16,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.10006,2
2018-09-17T04:00:00-00:00,2018-09-17T05:00:00-00:00,2018-09-16,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-17T00:00:00-00:00,2018-09-17T01:00:00-00:00,2018-09-16,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-5.57183,2
2018-09-16T14:00:00-00:00,2018-09-16T15:00:00-00:00,2018-09-16,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-16T13:00:00-00:00,2018-09-16T14:00:00-00:00,2018-09-16,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-16T09:00:00-00:00,2018-09-16T10:00:00-00:00,2018-09-16,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-16T19:00:00-00:00,2018-09-16T20:00:00-00:00,2018-09-16,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-16T17:00:00-00:00,2018-09-16T18:00:00-00:00,2018-09-16,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.90362,2
2018-09-16T22:00:00-00:00,2018-09-16T23:00:00-00:00,2018-09-16,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.08364,2
2018-09-16T20:00:00-00:00,2018-09-16T21:00:00-00:00,2018-09-16,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-16T16:00:00-00:00,2018-09-16T17:00:00-00:00,2018-09-16,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,3.55716,2
2018-09-16T11:00:00-00:00,2018-09-16T12:00:00-00:00,2018-09-16,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-16T18:00:00-00:00,2018-09-16T19:00:00-00:00,2018-09-16,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-17T01:00:00-00:00,2018-09-17T02:00:00-00:00,2018-09-16,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-19.46573,2
2018-09-16T15:00:00-00:00,2018-09-16T16:00:00-00:00,2018-09-16,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-16T08:00:00-00:00,2018-09-16T09:00:00-00:00,2018-09-16,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-16T07:00:00-00:00,2018-09-16T08:00:00-00:00,2018-09-16,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-09-17T02:00:00-00:00,2018-09-17T03:00:00-00:00,2018-09-16,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-19.0738,2
2018-09-17T03:00:00-00:00,2018-09-17T04:00:00-00:00,2018-09-16,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,46.77258,3
2018-09-17T00:00:00-00:00,2018-09-17T01:00:00-00:00,2018-09-16,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,39.46206,3
2018-09-16T09:00:00-00:00,2018-09-16T10:00:00-00:00,2018-09-16,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,32.79298,3
2018-09-16T08:00:00-00:00,2018-09-16T09:00:00-00:00,2018-09-16,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.84234,3
2018-09-17T06:00:00-00:00,2018-09-17T07:00:00-00:00,2018-09-16,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.96427,3
2018-09-16T14:00:00-00:00,2018-09-16T15:00:00-00:00,2018-09-16,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,30.82886,3
2018-09-16T19:00:00-00:00,2018-09-16T20:00:00-00:00,2018-09-16,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,21.58058,3
2018-09-16T11:00:00-00:00,2018-09-16T12:00:00-00:00,2018-09-16,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,32.22471,3
2018-09-17T04:00:00-00:00,2018-09-17T05:00:00-00:00,2018-09-16,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,39.37981,3
2018-09-16T10:00:00-00:00,2018-09-16T11:00:00-00:00,2018-09-16,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,32.6571,3
2018-09-17T01:00:00-00:00,2018-09-17T02:00:00-00:00,2018-09-16,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,56.94437,3
2018-09-16T21:00:00-00:00,2018-09-16T22:00:00-00:00,2018-09-16,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,29.79994,3
2018-09-16T18:00:00-00:00,2018-09-16T19:00:00-00:00,2018-09-16,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,20.77774,3
2018-09-16T13:00:00-00:00,2018-09-16T14:00:00-00:00,2018-09-16,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,34.84509,3
2018-09-16T16:00:00-00:00,2018-09-16T17:00:00-00:00,2018-09-16,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,17.00035,3
2018-09-16T07:00:00-00:00,2018-09-16T08:00:00-00:00,2018-09-16,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,36.35525,3
2018-09-17T02:00:00-00:00,2018-09-17T03:00:00-00:00,2018-09-16,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,60.80385,3
2018-09-16T23:00:00-00:00,2018-09-17T00:00:00-00:00,2018-09-16,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,34.77616,3
2018-09-16T15:00:00-00:00,2018-09-16T16:00:00-00:00,2018-09-16,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,23.13638,3
2018-09-16T22:00:00-00:00,2018-09-16T23:00:00-00:00,2018-09-16,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,32.70174,3
2018-09-16T12:00:00-00:00,2018-09-16T13:00:00-00:00,2018-09-16,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.24122,3
2018-09-16T17:00:00-00:00,2018-09-16T18:00:00-00:00,2018-09-16,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,19.03569,3
2018-09-17T05:00:00-00:00,2018-09-17T06:00:00-00:00,2018-09-16,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.54278,3
2018-09-16T20:00:00-00:00,2018-09-16T21:00:00-00:00,2018-09-16,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,24.87105,3
2018-09-16T15:00:00-00:00,2018-09-16T16:00:00-00:00,2018-09-16,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.53445,4
2018-09-16T16:00:00-00:00,2018-09-16T17:00:00-00:00,2018-09-16,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.50151,4
2018-09-16T19:00:00-00:00,2018-09-16T20:00:00-00:00,2018-09-16,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.80927,4
2018-09-17T00:00:00-00:00,2018-09-17T01:00:00-00:00,2018-09-16,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.16413,4
2018-09-16T22:00:00-00:00,2018-09-16T23:00:00-00:00,2018-09-16,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.31788,4
2018-09-17T01:00:00-00:00,2018-09-17T02:00:00-00:00,2018-09-16,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.78014,4
2018-09-16T12:00:00-00:00,2018-09-16T13:00:00-00:00,2018-09-16,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.28255,4
2018-09-17T06:00:00-00:00,2018-09-17T07:00:00-00:00,2018-09-16,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.41234,4
2018-09-17T02:00:00-00:00,2018-09-17T03:00:00-00:00,2018-09-16,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.85733,4
2018-09-16T10:00:00-00:00,2018-09-16T11:00:00-00:00,2018-09-16,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.31677,4
2018-09-17T05:00:00-00:00,2018-09-17T06:00:00-00:00,2018-09-16,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.44428,4
2018-09-16T18:00:00-00:00,2018-09-16T19:00:00-00:00,2018-09-16,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.77501,4
2018-09-16T21:00:00-00:00,2018-09-16T22:00:00-00:00,2018-09-16,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.1324,4
2018-09-17T04:00:00-00:00,2018-09-17T05:00:00-00:00,2018-09-16,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.51194,4
2018-09-16T08:00:00-00:00,2018-09-16T09:00:00-00:00,2018-09-16,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.3012,4
2018-09-16T11:00:00-00:00,2018-09-16T12:00:00-00:00,2018-09-16,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.26747,4
2018-09-16T13:00:00-00:00,2018-09-16T14:00:00-00:00,2018-09-16,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.29967,4
2018-09-16T14:00:00-00:00,2018-09-16T15:00:00-00:00,2018-09-16,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.39153,4
2018-09-16T17:00:00-00:00,2018-09-16T18:00:00-00:00,2018-09-16,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.61866,4
2018-09-16T20:00:00-00:00,2018-09-16T21:00:00-00:00,2018-09-16,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.93018,4
2018-09-16T23:00:00-00:00,2018-09-17T00:00:00-00:00,2018-09-16,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.27281,4
2018-09-16T07:00:00-00:00,2018-09-16T08:00:00-00:00,2018-09-16,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.4399,4
2018-09-17T03:00:00-00:00,2018-09-17T04:00:00-00:00,2018-09-16,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.73433,4
2018-09-16T09:00:00-00:00,2018-09-16T10:00:00-00:00,2018-09-16,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.32465,4
2018-09-17T12:00:00-00:00,2018-09-17T13:00:00-00:00,2018-09-17,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.55765,5
2018-09-18T05:00:00-00:00,2018-09-18T06:00:00-00:00,2018-09-17,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.84738,5
2018-09-17T18:00:00-00:00,2018-09-17T19:00:00-00:00,2018-09-17,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.69731,5
2018-09-18T06:00:00-00:00,2018-09-18T07:00:00-00:00,2018-09-17,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.05639,5
2018-09-17T17:00:00-00:00,2018-09-17T18:00:00-00:00,2018-09-17,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.3901,5
2018-09-17T20:00:00-00:00,2018-09-17T21:00:00-00:00,2018-09-17,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.3104,5
2018-09-17T21:00:00-00:00,2018-09-17T22:00:00-00:00,2018-09-17,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.53914,5
2018-09-17T07:00:00-00:00,2018-09-17T08:00:00-00:00,2018-09-17,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.08177,5
2018-09-17T08:00:00-00:00,2018-09-17T09:00:00-00:00,2018-09-17,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.28793,5
2018-09-18T03:00:00-00:00,2018-09-18T04:00:00-00:00,2018-09-17,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.41823,5
2018-09-17T23:00:00-00:00,2018-09-18T00:00:00-00:00,2018-09-17,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.46177,5
2018-09-17T13:00:00-00:00,2018-09-17T14:00:00-00:00,2018-09-17,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.5563,5
2018-09-17T19:00:00-00:00,2018-09-17T20:00:00-00:00,2018-09-17,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.23737,5
2018-09-17T22:00:00-00:00,2018-09-17T23:00:00-00:00,2018-09-17,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.93453,5
2018-09-18T01:00:00-00:00,2018-09-18T02:00:00-00:00,2018-09-17,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.9512,5
2018-09-18T04:00:00-00:00,2018-09-18T05:00:00-00:00,2018-09-17,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.42861,5
2018-09-18T00:00:00-00:00,2018-09-18T01:00:00-00:00,2018-09-17,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.36262,5
2018-09-17T10:00:00-00:00,2018-09-17T11:00:00-00:00,2018-09-17,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.54358,5
2018-09-17T16:00:00-00:00,2018-09-17T17:00:00-00:00,2018-09-17,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.22139,5
2018-09-18T02:00:00-00:00,2018-09-18T03:00:00-00:00,2018-09-17,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.34211,5
2018-09-17T09:00:00-00:00,2018-09-17T10:00:00-00:00,2018-09-17,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.42496,5
