INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-09-16T00:00:00-00:00,2019-09-16T01:00:00-00:00,2019-09-15,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.586,2
2019-09-15T09:00:00-00:00,2019-09-15T10:00:00-00:00,2019-09-15,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-09-15T12:00:00-00:00,2019-09-15T13:00:00-00:00,2019-09-15,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2019-09-15T21:00:00-00:00,2019-09-15T22:00:00-00:00,2019-09-15,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.41425,3
2019-09-15T11:00:00-00:00,2019-09-15T12:00:00-00:00,2019-09-15,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.19506,3
2019-09-15T23:00:00-00:00,2019-09-16T00:00:00-00:00,2019-09-15,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,38.42223,3
2019-09-15T20:00:00-00:00,2019-09-15T21:00:00-00:00,2019-09-15,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.02635,3
2019-09-15T08:00:00-00:00,2019-09-15T09:00:00-00:00,2019-09-15,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,34.82961,3
2019-09-15T10:00:00-00:00,2019-09-15T11:00:00-00:00,2019-09-15,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.46226,3
2019-09-15T12:00:00-00:00,2019-09-15T13:00:00-00:00,2019-09-15,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.37156,3
2019-09-15T16:00:00-00:00,2019-09-15T17:00:00-00:00,2019-09-15,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,20.39297,3
2019-09-15T18:00:00-00:00,2019-09-15T19:00:00-00:00,2019-09-15,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.63349,3
2019-09-15T15:00:00-00:00,2019-09-15T16:00:00-00:00,2019-09-15,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,23.21376,3
2019-09-16T06:00:00-00:00,2019-09-16T07:00:00-00:00,2019-09-15,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.62117,3
2019-09-16T05:00:00-00:00,2019-09-16T06:00:00-00:00,2019-09-15,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,36.19959,3
2019-09-15T09:00:00-00:00,2019-09-15T10:00:00-00:00,2019-09-15,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.61336,3
2019-09-15T22:00:00-00:00,2019-09-15T23:00:00-00:00,2019-09-15,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,38.12144,3
2019-09-16T01:00:00-00:00,2019-09-16T02:00:00-00:00,2019-09-15,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,51.79226,3
2019-09-16T02:00:00-00:00,2019-09-16T03:00:00-00:00,2019-09-15,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,53.82637,3
2019-09-15T14:00:00-00:00,2019-09-15T15:00:00-00:00,2019-09-15,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.68688,3
2019-09-15T17:00:00-00:00,2019-09-15T18:00:00-00:00,2019-09-15,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,22.08971,3
2019-09-15T07:00:00-00:00,2019-09-15T08:00:00-00:00,2019-09-15,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.02136,3
2019-09-16T04:00:00-00:00,2019-09-16T05:00:00-00:00,2019-09-15,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,39.49512,3
2019-09-16T03:00:00-00:00,2019-09-16T04:00:00-00:00,2019-09-15,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,44.71134,3
2019-09-15T19:00:00-00:00,2019-09-15T20:00:00-00:00,2019-09-15,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,30.66994,3
2019-09-15T13:00:00-00:00,2019-09-15T14:00:00-00:00,2019-09-15,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.69608,3
2019-09-16T00:00:00-00:00,2019-09-16T01:00:00-00:00,2019-09-15,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,44.5361,3
2019-09-15T10:00:00-00:00,2019-09-15T11:00:00-00:00,2019-09-15,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.29447,4
2019-09-16T04:00:00-00:00,2019-09-16T05:00:00-00:00,2019-09-15,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.58848,4
2019-09-16T02:00:00-00:00,2019-09-16T03:00:00-00:00,2019-09-15,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.89352,4
2019-09-15T19:00:00-00:00,2019-09-15T20:00:00-00:00,2019-09-15,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.08265,4
2019-09-15T13:00:00-00:00,2019-09-15T14:00:00-00:00,2019-09-15,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.30326,4
2019-09-16T03:00:00-00:00,2019-09-16T04:00:00-00:00,2019-09-15,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.86293,4
2019-09-15T11:00:00-00:00,2019-09-15T12:00:00-00:00,2019-09-15,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.29212,4
2019-09-15T15:00:00-00:00,2019-09-15T16:00:00-00:00,2019-09-15,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.58731,4
2019-09-15T09:00:00-00:00,2019-09-15T10:00:00-00:00,2019-09-15,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.29916,4
2019-09-15T08:00:00-00:00,2019-09-15T09:00:00-00:00,2019-09-15,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.2856,4
2019-09-15T18:00:00-00:00,2019-09-15T19:00:00-00:00,2019-09-15,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.96638,4
2019-09-15T20:00:00-00:00,2019-09-15T21:00:00-00:00,2019-09-15,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.13941,4
2019-09-16T05:00:00-00:00,2019-09-16T06:00:00-00:00,2019-09-15,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.4163,4
2019-09-16T01:00:00-00:00,2019-09-16T02:00:00-00:00,2019-09-15,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.10835,4
2019-09-15T07:00:00-00:00,2019-09-15T08:00:00-00:00,2019-09-15,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.25916,4
2019-09-16T00:00:00-00:00,2019-09-16T01:00:00-00:00,2019-09-15,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.5454,4
2019-09-15T21:00:00-00:00,2019-09-15T22:00:00-00:00,2019-09-15,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.3422,4
2019-09-15T16:00:00-00:00,2019-09-15T17:00:00-00:00,2019-09-15,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.6954,4
2019-09-15T14:00:00-00:00,2019-09-15T15:00:00-00:00,2019-09-15,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.49115,4
2019-09-16T06:00:00-00:00,2019-09-16T07:00:00-00:00,2019-09-15,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.35638,4
2019-09-15T22:00:00-00:00,2019-09-15T23:00:00-00:00,2019-09-15,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.57442,4
2019-09-15T17:00:00-00:00,2019-09-15T18:00:00-00:00,2019-09-15,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.82836,4
2019-09-15T12:00:00-00:00,2019-09-15T13:00:00-00:00,2019-09-15,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.29033,4
2019-09-15T23:00:00-00:00,2019-09-16T00:00:00-00:00,2019-09-15,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.8289,4
2019-09-16T09:00:00-00:00,2019-09-16T10:00:00-00:00,2019-09-16,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.52007,5
2019-09-16T12:00:00-00:00,2019-09-16T13:00:00-00:00,2019-09-16,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.95494,5
2019-09-16T20:00:00-00:00,2019-09-16T21:00:00-00:00,2019-09-16,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.55886,5
2019-09-17T03:00:00-00:00,2019-09-17T04:00:00-00:00,2019-09-16,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.28663,5
2019-09-16T18:00:00-00:00,2019-09-16T19:00:00-00:00,2019-09-16,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.91633,5
2019-09-16T15:00:00-00:00,2019-09-16T16:00:00-00:00,2019-09-16,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.71691,5
2019-09-16T13:00:00-00:00,2019-09-16T14:00:00-00:00,2019-09-16,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.86456,5
2019-09-16T16:00:00-00:00,2019-09-16T17:00:00-00:00,2019-09-16,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.36395,5
2019-09-16T14:00:00-00:00,2019-09-16T15:00:00-00:00,2019-09-16,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.14553,5
2019-09-17T06:00:00-00:00,2019-09-17T07:00:00-00:00,2019-09-16,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.29009,5
2019-09-17T05:00:00-00:00,2019-09-17T06:00:00-00:00,2019-09-16,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.70015,5
2019-09-17T04:00:00-00:00,2019-09-17T05:00:00-00:00,2019-09-16,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.10935,5
2019-09-16T22:00:00-00:00,2019-09-16T23:00:00-00:00,2019-09-16,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.10473,5
2019-09-17T00:00:00-00:00,2019-09-17T01:00:00-00:00,2019-09-16,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.47325,5
2019-09-16T21:00:00-00:00,2019-09-16T22:00:00-00:00,2019-09-16,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.4262,5
2019-09-17T02:00:00-00:00,2019-09-17T03:00:00-00:00,2019-09-16,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.9919,5
2019-09-17T01:00:00-00:00,2019-09-17T02:00:00-00:00,2019-09-16,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.71724,5
2019-09-16T11:00:00-00:00,2019-09-16T12:00:00-00:00,2019-09-16,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.71073,5
2019-09-16T10:00:00-00:00,2019-09-16T11:00:00-00:00,2019-09-16,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.79392,5
2019-09-16T17:00:00-00:00,2019-09-16T18:00:00-00:00,2019-09-16,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.45815,5
2019-09-16T23:00:00-00:00,2019-09-17T00:00:00-00:00,2019-09-16,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.99792,5
