INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2018-10-13T07:00:00-00:00,2018-10-13T08:00:00-00:00,2018-10-13,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.86637,1
2018-10-13T08:00:00-00:00,2018-10-13T09:00:00-00:00,2018-10-13,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.26798,1
2018-10-13T13:00:00-00:00,2018-10-13T14:00:00-00:00,2018-10-13,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.80502,1
2018-10-13T16:00:00-00:00,2018-10-13T17:00:00-00:00,2018-10-13,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.97293,1
2018-10-14T01:00:00-00:00,2018-10-14T02:00:00-00:00,2018-10-13,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.17336,1
2018-10-13T14:00:00-00:00,2018-10-13T15:00:00-00:00,2018-10-13,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.87329,1
2018-10-13T19:00:00-00:00,2018-10-13T20:00:00-00:00,2018-10-13,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,28.45226,1
2018-10-13T12:00:00-00:00,2018-10-13T13:00:00-00:00,2018-10-13,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-10-13T19:00:00-00:00,2018-10-13T20:00:00-00:00,2018-10-13,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.91859,2
2018-10-14T04:00:00-00:00,2018-10-14T05:00:00-00:00,2018-10-13,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-10-14T05:00:00-00:00,2018-10-14T06:00:00-00:00,2018-10-13,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-10-14T00:00:00-00:00,2018-10-14T01:00:00-00:00,2018-10-13,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-10-13T11:00:00-00:00,2018-10-13T12:00:00-00:00,2018-10-13,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.04039,2
2018-10-13T17:00:00-00:00,2018-10-13T18:00:00-00:00,2018-10-13,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,1.00931,2
2018-10-13T18:00:00-00:00,2018-10-13T19:00:00-00:00,2018-10-13,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.99561,2
2018-10-13T21:00:00-00:00,2018-10-13T22:00:00-00:00,2018-10-13,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.80803,2
2018-10-13T14:00:00-00:00,2018-10-13T15:00:00-00:00,2018-10-13,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.27673,2
2018-10-13T15:00:00-00:00,2018-10-13T16:00:00-00:00,2018-10-13,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.4889,2
2018-10-13T07:00:00-00:00,2018-10-13T08:00:00-00:00,2018-10-13,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.15235,2
2018-10-14T06:00:00-00:00,2018-10-14T07:00:00-00:00,2018-10-13,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-10-14T03:00:00-00:00,2018-10-14T04:00:00-00:00,2018-10-13,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-10-14T02:00:00-00:00,2018-10-14T03:00:00-00:00,2018-10-13,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-10-14T01:00:00-00:00,2018-10-14T02:00:00-00:00,2018-10-13,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-10-13T16:00:00-00:00,2018-10-13T17:00:00-00:00,2018-10-13,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.80896,2
2018-10-13T10:00:00-00:00,2018-10-13T11:00:00-00:00,2018-10-13,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.48279,2
2018-10-13T08:00:00-00:00,2018-10-13T09:00:00-00:00,2018-10-13,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.41229,2
2018-10-13T09:00:00-00:00,2018-10-13T10:00:00-00:00,2018-10-13,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.11223,2
2018-10-13T23:00:00-00:00,2018-10-14T00:00:00-00:00,2018-10-13,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.38616,2
2018-10-13T20:00:00-00:00,2018-10-13T21:00:00-00:00,2018-10-13,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.90236,2
2018-10-13T22:00:00-00:00,2018-10-13T23:00:00-00:00,2018-10-13,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0.53669,2
2018-10-13T13:00:00-00:00,2018-10-13T14:00:00-00:00,2018-10-13,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2018-10-13T16:00:00-00:00,2018-10-13T17:00:00-00:00,2018-10-13,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,32.31101,3
2018-10-13T10:00:00-00:00,2018-10-13T11:00:00-00:00,2018-10-13,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,34.76586,3
2018-10-13T08:00:00-00:00,2018-10-13T09:00:00-00:00,2018-10-13,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.33742,3
2018-10-13T23:00:00-00:00,2018-10-14T00:00:00-00:00,2018-10-13,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,32.94799,3
2018-10-13T19:00:00-00:00,2018-10-13T20:00:00-00:00,2018-10-13,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,28.68987,3
2018-10-13T09:00:00-00:00,2018-10-13T10:00:00-00:00,2018-10-13,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.09938,3
2018-10-13T15:00:00-00:00,2018-10-13T16:00:00-00:00,2018-10-13,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,34.26291,3
2018-10-13T14:00:00-00:00,2018-10-13T15:00:00-00:00,2018-10-13,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,39.30404,3
2018-10-14T06:00:00-00:00,2018-10-14T07:00:00-00:00,2018-10-13,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,36.90233,3
2018-10-14T02:00:00-00:00,2018-10-14T03:00:00-00:00,2018-10-13,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,52.44246,3
2018-10-13T21:00:00-00:00,2018-10-13T22:00:00-00:00,2018-10-13,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,30.86604,3
2018-10-13T13:00:00-00:00,2018-10-13T14:00:00-00:00,2018-10-13,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,41.37182,3
2018-10-13T11:00:00-00:00,2018-10-13T12:00:00-00:00,2018-10-13,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.32905,3
2018-10-14T01:00:00-00:00,2018-10-14T02:00:00-00:00,2018-10-13,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,52.03718,3
2018-10-13T22:00:00-00:00,2018-10-13T23:00:00-00:00,2018-10-13,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.0267,3
2018-10-13T18:00:00-00:00,2018-10-13T19:00:00-00:00,2018-10-13,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,29.55513,3
2018-10-13T17:00:00-00:00,2018-10-13T18:00:00-00:00,2018-10-13,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,31.77385,3
2018-10-13T07:00:00-00:00,2018-10-13T08:00:00-00:00,2018-10-13,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,38.74322,3
2018-10-14T05:00:00-00:00,2018-10-14T06:00:00-00:00,2018-10-13,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.52775,3
2018-10-14T00:00:00-00:00,2018-10-14T01:00:00-00:00,2018-10-13,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.1204,3
2018-10-13T12:00:00-00:00,2018-10-13T13:00:00-00:00,2018-10-13,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.85941,3
2018-10-13T20:00:00-00:00,2018-10-13T21:00:00-00:00,2018-10-13,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,30.34785,3
2018-10-14T03:00:00-00:00,2018-10-14T04:00:00-00:00,2018-10-13,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,44.46045,3
2018-10-14T04:00:00-00:00,2018-10-14T05:00:00-00:00,2018-10-13,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.1204,3
2018-10-14T01:00:00-00:00,2018-10-14T02:00:00-00:00,2018-10-13,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.86382,4
2018-10-13T09:00:00-00:00,2018-10-13T10:00:00-00:00,2018-10-13,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.65285,4
2018-10-13T10:00:00-00:00,2018-10-13T11:00:00-00:00,2018-10-13,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.5493,4
2018-10-13T17:00:00-00:00,2018-10-13T18:00:00-00:00,2018-10-13,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.22965,4
2018-10-13T15:00:00-00:00,2018-10-13T16:00:00-00:00,2018-10-13,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.91825,4
2018-10-13T16:00:00-00:00,2018-10-13T17:00:00-00:00,2018-10-13,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.14704,4
2018-10-13T18:00:00-00:00,2018-10-13T19:00:00-00:00,2018-10-13,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.21767,4
2018-10-13T19:00:00-00:00,2018-10-13T20:00:00-00:00,2018-10-13,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.1562,4
2018-10-14T02:00:00-00:00,2018-10-14T03:00:00-00:00,2018-10-13,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.84432,4
2018-10-14T06:00:00-00:00,2018-10-14T07:00:00-00:00,2018-10-13,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.66793,4
2018-10-13T08:00:00-00:00,2018-10-13T09:00:00-00:00,2018-10-13,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.65714,4
2018-10-13T12:00:00-00:00,2018-10-13T13:00:00-00:00,2018-10-13,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.62468,4
2018-10-13T22:00:00-00:00,2018-10-13T23:00:00-00:00,2018-10-13,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.2814,4
2018-10-14T03:00:00-00:00,2018-10-14T04:00:00-00:00,2018-10-13,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.69803,4
2018-10-13T11:00:00-00:00,2018-10-13T12:00:00-00:00,2018-10-13,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.54407,4
2018-10-13T20:00:00-00:00,2018-10-13T21:00:00-00:00,2018-10-13,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.23212,4
2018-10-13T21:00:00-00:00,2018-10-13T22:00:00-00:00,2018-10-13,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.27477,4
2018-10-14T00:00:00-00:00,2018-10-14T01:00:00-00:00,2018-10-13,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.06986,4
2018-10-14T04:00:00-00:00,2018-10-14T05:00:00-00:00,2018-10-13,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.74974,4
2018-10-14T05:00:00-00:00,2018-10-14T06:00:00-00:00,2018-10-13,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.64923,4
2018-10-13T07:00:00-00:00,2018-10-13T08:00:00-00:00,2018-10-13,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.7245,4
2018-10-13T13:00:00-00:00,2018-10-13T14:00:00-00:00,2018-10-13,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.56679,4
2018-10-13T14:00:00-00:00,2018-10-13T15:00:00-00:00,2018-10-13,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.70747,4
2018-10-13T23:00:00-00:00,2018-10-14T00:00:00-00:00,2018-10-13,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.28168,4
2018-10-15T05:00:00-00:00,2018-10-15T06:00:00-00:00,2018-10-14,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,39.44073,5
2018-10-14T13:00:00-00:00,2018-10-14T14:00:00-00:00,2018-10-14,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.82353,5
2018-10-14T11:00:00-00:00,2018-10-14T12:00:00-00:00,2018-10-14,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.29507,5
2018-10-14T09:00:00-00:00,2018-10-14T10:00:00-00:00,2018-10-14,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,30.94927,5
2018-10-15T03:00:00-00:00,2018-10-15T04:00:00-00:00,2018-10-14,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.44298,5
2018-10-15T02:00:00-00:00,2018-10-15T03:00:00-00:00,2018-10-14,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,59.78225,5
2018-10-14T17:00:00-00:00,2018-10-14T18:00:00-00:00,2018-10-14,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,12.85519,5
2018-10-14T16:00:00-00:00,2018-10-14T17:00:00-00:00,2018-10-14,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,17.60432,5
2018-10-14T19:00:00-00:00,2018-10-14T20:00:00-00:00,2018-10-14,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,9.76063,5
2018-10-14T10:00:00-00:00,2018-10-14T11:00:00-00:00,2018-10-14,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.62157,5
2018-10-14T08:00:00-00:00,2018-10-14T09:00:00-00:00,2018-10-14,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.84368,5
2018-10-14T18:00:00-00:00,2018-10-14T19:00:00-00:00,2018-10-14,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,10.70915,5
2018-10-14T15:00:00-00:00,2018-10-14T16:00:00-00:00,2018-10-14,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.82681,5
2018-10-15T00:00:00-00:00,2018-10-15T01:00:00-00:00,2018-10-14,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.58715,5
2018-10-14T20:00:00-00:00,2018-10-14T21:00:00-00:00,2018-10-14,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,10.71679,5
2018-10-14T07:00:00-00:00,2018-10-14T08:00:00-00:00,2018-10-14,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.99524,5
2018-10-15T04:00:00-00:00,2018-10-15T05:00:00-00:00,2018-10-14,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,42.76641,5
2018-10-14T12:00:00-00:00,2018-10-14T13:00:00-00:00,2018-10-14,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.0122,5
2018-10-15T06:00:00-00:00,2018-10-15T07:00:00-00:00,2018-10-14,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.53853,5
2018-10-15T01:00:00-00:00,2018-10-15T02:00:00-00:00,2018-10-14,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,59.88155,5
2018-10-14T23:00:00-00:00,2018-10-15T00:00:00-00:00,2018-10-14,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,29.98108,5
